ts,src_ip,dst_ip,pred,score,pkt_count,byte_count,duration,mean_pkt_len,std_pkt_len,min_pkt_len,max_pkt_len,mean_iat,std_iat,tcp_flag_syn,tcp_flag_ack,tcp_flag_psh,tcp_flag_rst,tcp_flag_fin,src_port,dst_port,proto_tcp,proto_udp,proto_icmp,dir_outbound
1755173926.6567283,104.18.32.47,10.7.72.134,1,0.45,50.0,21643.0,6.8665854930877686,432.86,533.7282083607723,60.0,1459.0,0.14013439781811773,0.41501809841372556,0.0,50.0,20.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173926.9237497,10.7.72.134,104.18.32.47,1,0.51,60.0,56746.0,7.155853986740112,945.7666666666667,624.0826165037945,54.0,1454.0,0.12128566079220529,0.3566268337536695,0.0,60.0,15.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173927.1012418,104.18.32.47,10.7.72.134,1,0.46,60.0,22967.0,7.3067121505737305,382.78333333333336,502.0236412649198,60.0,1459.0,0.12384257882328356,0.38240722077756484,0.0,60.0,24.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173927.3607626,10.7.72.134,104.18.32.47,1,0.49,70.0,61717.0,7.608568429946899,881.6714285714286,644.0795807402457,54.0,1454.0,0.11026910768038985,0.33171103640009925,0.0,70.0,17.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173928.070726,10.7.72.134,142.250.203.174,1,0.45,10.0,7829.0,0.15371084213256836,782.9,558.6554304757093,73.0,1292.0,0.01707898245917426,0.023413323277232848,0.0,0.0,0.0,0.0,0.0,65243.0,443.0,0.0,1.0,0.0,1.0
1755173928.2027862,142.250.203.174,10.7.72.134,1,0.44,10.0,5661.0,0.20636820793151855,566.1,542.0956465421946,64.0,1292.0,0.02292980088127984,0.028379607429919136,0.0,0.0,0.0,0.0,0.0,443.0,65243.0,0.0,1.0,0.0,0.0
1755173928.4621255,104.18.32.47,10.7.72.134,1,0.46,70.0,24316.0,8.678665399551392,347.37142857142857,472.96083110031634,60.0,1459.0,0.12577775941378827,0.3558636518160656,0.0,70.0,34.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173928.5856469,10.7.72.134,142.250.200.174,1,0.45,10.0,7649.0,0.19403314590454102,764.9,539.2870200551836,73.0,1292.0,0.02155923843383789,0.04767861064404126,0.0,0.0,0.0,0.0,0.0,58660.0,443.0,0.0,1.0,0.0,1.0
1755173928.6961286,142.250.200.174,10.7.72.134,1,0.44,10.0,5656.0,0.2489478588104248,565.6,544.9367302724235,66.0,1292.0,0.02766087320115831,0.03646125806495964,0.0,0.0,0.0,0.0,0.0,443.0,58660.0,0.0,1.0,0.0,0.0
1755173929.6053476,10.7.72.134,104.18.32.47,1,0.5,80.0,62257.0,9.860426664352417,778.2125,661.7476424920228,54.0,1454.0,0.12481552739686604,0.3127867519758362,0.0,80.0,17.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173929.8820882,10.7.72.134,142.251.42.42,1,0.43,140.0,10996.0,234.704425573349,78.54285714285714,40.25088666788621,71.0,319.0,1.6885210472902805,2.304311017967163,0.0,0.0,0.0,0.0,0.0,64287.0,443.0,0.0,1.0,0.0,1.0
1755173930.4849558,104.18.32.47,10.7.72.134,1,0.46,80.0,25770.0,10.698277711868286,322.125,447.5566270037793,60.0,1459.0,0.13542123685909224,0.3346381808898563,0.0,80.0,43.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173932.4689767,10.7.72.134,104.18.32.47,1,0.51,90.0,62867.0,12.717435836791992,698.5222222222222,663.3847924391289,54.0,1454.0,0.14289253749204486,0.3039977052290265,0.0,90.0,19.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173932.6182597,104.18.32.47,10.7.72.134,1,0.41,90.0,27080.0,12.844341039657593,300.8888888888889,426.2961006531713,60.0,1459.0,0.1443184386478381,0.3202333446056689,0.0,90.0,52.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173934.4623115,10.7.72.134,104.18.32.47,1,0.51,100.0,66207.0,14.672193765640259,662.07,662.8652390192142,54.0,1454.0,0.14820397743070968,0.29362985105752204,0.0,100.0,19.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173934.592506,104.18.32.47,10.7.72.134,1,0.4,100.0,28769.0,14.81010913848877,287.69,407.37662414527415,60.0,1459.0,0.14959706200493705,0.30680691623858086,0.0,100.0,60.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173934.7139456,10.7.72.134,104.18.32.47,1,0.51,110.0,77429.0,14.942607402801514,703.9,664.3195144452156,54.0,1454.0,0.13708814131010563,0.28249560055624245,0.0,110.0,22.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173934.7906573,10.7.72.134,104.18.32.47,1,0.5,120.0,88913.0,15.03592324256897,740.9416666666667,665.0167578820017,54.0,1454.0,0.12635229615604177,0.27277958685508474,0.0,120.0,25.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173934.8687942,104.18.32.47,10.7.72.134,1,0.41,110.0,29369.0,15.082748651504517,266.9909090909091,393.895105913757,60.0,1459.0,0.13837384083949097,0.29510373877078844,0.0,110.0,60.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173935.0446503,104.18.32.47,10.7.72.134,1,0.41,120.0,31247.0,15.258700847625732,260.39166666666665,379.3771495454387,60.0,1459.0,0.12822437687080449,0.28452715738735795,0.0,120.0,69.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173935.1070287,10.7.72.134,104.18.32.47,1,0.5,130.0,95173.0,15.352299928665161,732.1,666.6155027161748,54.0,1454.0,0.1190100769663966,0.26337081059983325,0.0,130.0,27.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173935.35688,104.18.32.47,10.7.72.134,1,0.43,10.0,1075.0,6.538522243499756,107.5,110.54795339580015,60.0,436.0,0.7265024714999728,2.030040427236474,0.0,10.0,4.0,0.0,0.0,443.0,52092.0,1.0,0.0,0.0,0.0
1755173935.7637932,10.7.72.134,104.18.32.47,1,0.5,140.0,102931.0,16.0140540599823,735.2214285714285,667.6242534738612,54.0,1454.0,0.11520902201426116,0.2569187023788351,0.0,140.0,29.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173936.2356942,104.18.32.47,10.7.72.134,1,0.42,130.0,32682.0,16.450327396392822,251.4,367.323219647639,60.0,1459.0,0.12752191780149474,0.2767564034454927,0.0,130.0,77.0,0.0,0.0,443.0,52089.0,1.0,0.0,0.0,0.0
1755173936.3139105,10.7.72.17,239.255.255.250,1,0.42,70.0,11690.0,230.16777086257935,167.0,0.0,167.0,167.0,3.3357647951098457,4.525605716763102,0.0,0.0,0.0,0.0,0.0,63161.0,1900.0,0.0,1.0,0.0,0.0
1755173938.5491958,10.7.72.134,104.18.32.47,1,0.45,10.0,3370.0,9.985819578170776,337.0,430.72288074816737,54.0,1425.0,1.1095355086856418,2.0101359367504936,0.0,10.0,8.0,0.0,0.0,52092.0,443.0,1.0,0.0,0.0,1.0
1755173938.8406408,10.7.72.134,104.18.32.47,1,0.5,150.0,111123.0,19.09355878829956,740.82,666.4877700303284,54.0,1454.0,0.12814468985435948,0.3015780100147946,0.0,150.0,31.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173939.9670668,2.16.158.91,10.7.72.134,1,0.43,10.0,1653.0,0.16227388381958008,165.3,197.74531600015206,60.0,628.0,0.018030431535508897,0.03997700390310763,0.0,10.0,4.0,0.0,0.0,443.0,52182.0,1.0,0.0,0.0,0.0
1755173940.1179,10.7.72.134,2.16.158.91,1,0.46,10.0,6122.0,0.37830686569213867,612.2,590.6506243118685,54.0,1438.0,0.04203409618801541,0.06839631960577441,0.0,10.0,4.0,0.0,0.0,52182.0,443.0,1.0,0.0,0.0,1.0
1755173941.3697042,10.7.72.134,40.126.53.8,1,0.42,10.0,2970.0,0.7923073768615723,297.0,423.85799508797754,54.0,1494.0,0.08803415298461914,0.09555335278603858,1.0,9.0,5.0,0.0,0.0,52201.0,443.0,1.0,0.0,0.0,1.0
1755173941.5390515,40.126.53.8,10.7.72.134,1,0.43,10.0,4967.0,0.7373778820037842,496.7,636.5678361337463,60.0,1514.0,0.08193087577819824,0.09666874467424592,1.0,10.0,4.0,0.0,0.0,443.0,52201.0,1.0,0.0,0.0,0.0
1755173943.8330312,150.171.64.254,10.7.72.134,1,0.5,10.0,7251.0,0.09865236282348633,725.1,658.9128091029951,56.0,1514.0,0.010961373647054037,0.016352893144599957,1.0,10.0,3.0,0.0,0.0,443.0,52202.0,1.0,0.0,0.0,0.0
1755173943.9001346,10.7.72.134,150.171.64.254,1,0.43,10.0,1383.0,0.21152377128601074,138.3,110.90901676599609,54.0,398.0,0.023502641254001193,0.025091323496744505,1.0,9.0,5.0,0.0,0.0,52202.0,443.0,1.0,0.0,0.0,1.0
1755173944.1888492,150.171.74.254,10.7.72.134,1,0.51,10.0,7184.0,0.11576080322265625,718.4,665.3106342153264,56.0,1514.0,0.012862311469184028,0.02051154923740971,1.0,10.0,2.0,0.0,0.0,443.0,52203.0,1.0,0.0,0.0,0.0
1755173944.2891552,10.7.72.134,150.171.74.254,1,0.43,10.0,1381.0,0.2721731662750244,138.1,110.56712893079931,54.0,397.0,0.030241462919447158,0.03069401375764661,1.0,9.0,5.0,0.0,0.0,52203.0,443.0,1.0,0.0,0.0,1.0
1755173944.426961,13.107.3.254,10.7.72.134,1,0.51,10.0,7180.0,0.06865406036376953,718.0,665.4442125377603,56.0,1514.0,0.007628228929307725,0.012373055683737658,1.0,10.0,2.0,0.0,0.0,443.0,52204.0,1.0,0.0,0.0,0.0
1755173944.5113838,10.7.72.134,13.107.3.254,1,0.43,10.0,1379.0,0.1530768871307373,137.9,110.22563222771736,54.0,396.0,0.017008543014526367,0.021994935542424803,1.0,9.0,5.0,0.0,0.0,52204.0,443.0,1.0,0.0,0.0,1.0
1755173944.9896417,10.7.72.134,2.16.158.91,1,0.5,20.0,19493.0,5.25452733039856,974.65,592.973631369895,54.0,1438.0,0.2765540700209768,1.074365901964219,0.0,20.0,5.0,0.0,0.0,52182.0,443.0,1.0,0.0,0.0,1.0
1755173945.0430524,10.7.72.134,2.16.158.91,1,0.49,30.0,33649.0,5.307905912399292,1121.6333333333334,528.3231008472835,54.0,1438.0,0.18303123835859628,0.8791743253209257,0.0,30.0,6.0,0.0,0.0,52182.0,443.0,1.0,0.0,0.0,1.0
1755173945.1123323,10.7.72.134,2.16.158.91,1,0.51,40.0,47805.0,5.384424686431885,1195.125,476.1050402747276,54.0,1438.0,0.13806217144697142,0.7620644314412528,0.0,40.0,7.0,0.0,0.0,52182.0,443.0,1.0,0.0,0.0,1.0
1755173945.2264886,2.16.158.91,10.7.72.134,1,0.42,20.0,2253.0,5.443333387374878,112.65,149.41093500811783,60.0,628.0,0.28649123091446727,1.1654806549729528,0.0,20.0,4.0,0.0,0.0,443.0,52182.0,1.0,0.0,0.0,0.0
1755173949.0262296,10.7.72.133,224.0.0.251,1,0.47,10.0,892.0,8.603463411331177,89.2,14.905032707109369,81.0,119.0,0.9559403790367974,1.856671736019307,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,0.0,1.0,0.0,0.0
1755173950.2449262,10.7.72.134,40.126.53.8,1,0.42,10.0,2970.0,0.8438339233398438,297.0,423.85799508797754,54.0,1494.0,0.0937593248155382,0.10506909939095466,1.0,9.0,5.0,0.0,0.0,52205.0,443.0,1.0,0.0,0.0,1.0
1755173950.2983327,40.126.53.8,10.7.72.134,1,0.49,10.0,6961.0,0.6987335681915283,696.1,676.7356130720475,56.0,1514.0,0.07763706313239203,0.10343582036448427,1.0,10.0,4.0,0.0,0.0,443.0,52205.0,1.0,0.0,0.0,0.0
1755173950.3826613,142.251.42.42,10.7.72.134,1,0.43,150.0,11453.0,255.2589602470398,76.35333333333334,29.952214535081637,67.0,265.0,1.7131473842083207,2.260750099328432,0.0,0.0,0.0,0.0,0.0,443.0,64287.0,0.0,1.0,0.0,0.0
1755173953.70208,10.7.72.134,2.16.158.91,1,0.48,50.0,54780.0,13.982588052749634,1095.6,549.5993449777756,54.0,1438.0,0.28535893985203337,1.0339276859807465,0.0,50.0,10.0,0.0,0.0,52182.0,443.0,1.0,0.0,0.0,1.0
1755173953.8862157,2.16.158.91,10.7.72.134,1,0.41,30.0,3944.0,14.111926078796387,131.46666666666667,168.70857186942877,60.0,629.0,0.4866181406481513,1.384080825496828,0.0,30.0,9.0,0.0,0.0,443.0,52182.0,1.0,0.0,0.0,0.0
1755173955.0885112,10.7.72.134,142.251.42.42,1,0.4,150.0,11710.0,259.9009952545166,78.06666666666666,38.928081837608644,71.0,319.0,1.744301981573937,2.3814841307074004,0.0,0.0,0.0,0.0,0.0,64287.0,443.0,0.0,1.0,0.0,1.0
1755173955.3383715,10.7.72.134,2.16.158.91,1,0.5,60.0,64040.0,15.576894521713257,1067.3333333333333,568.2268521951031,54.0,1438.0,0.26401516138497044,0.953845767056367,0.0,60.0,13.0,0.0,0.0,52182.0,443.0,1.0,0.0,0.0,1.0
1755173955.4208803,10.7.72.134,2.16.158.91,1,0.49,70.0,77488.0,15.685765266418457,1106.9714285714285,545.2988950089293,54.0,1438.0,0.22732993139736896,0.8865755163327288,0.0,70.0,14.0,0.0,0.0,52182.0,443.0,1.0,0.0,0.0,1.0
1755173955.6904202,2.16.158.91,10.7.72.134,1,0.42,40.0,4995.0,15.815825939178467,124.875,159.32171658314505,60.0,629.0,0.4055339984404735,1.2210029460605576,0.0,40.0,11.0,0.0,0.0,443.0,52182.0,1.0,0.0,0.0,0.0
1755173956.3153868,10.7.72.134,104.18.32.47,1,0.5,10.0,7276.0,1.0668702125549316,727.6,639.2010951179604,54.0,1454.0,0.11854113472832574,0.2525509885783415,0.0,10.0,4.0,0.0,0.0,52089.0,443.0,1.0,0.0,0.0,1.0
1755173957.5168982,10.7.72.134,204.79.197.254,1,0.43,10.0,1580.0,0.11493039131164551,158.0,167.52969885963503,54.0,564.0,0.012770043479071723,0.01779612811687773,1.0,9.0,5.0,0.0,0.0,52206.0,443.0,1.0,0.0,0.0,1.0
1755173957.60691,204.79.197.254,10.7.72.134,1,0.43,10.0,1377.0,0.18978261947631836,137.7,163.02150164932232,56.0,608.0,0.02108695771959093,0.028704468281298464,1.0,10.0,4.0,0.0,0.0,443.0,52206.0,1.0,0.0,0.0,0.0
1755173957.879982,52.108.8.254,10.7.72.134,1,0.5,10.0,6840.0,0.10028672218322754,684.0,689.286587712252,56.0,1514.0,0.011142969131469727,0.02421241655340565,1.0,10.0,1.0,0.0,0.0,443.0,52207.0,1.0,0.0,0.0,0.0
1755173957.9510372,10.7.72.134,52.108.8.254,1,0.43,10.0,1691.0,0.16997885704040527,169.1,167.96454983120694,54.0,566.0,0.018886539671156142,0.027117206964439807,1.0,9.0,5.0,0.0,0.0,52207.0,443.0,1.0,0.0,0.0,1.0
1755173958.1437676,10.7.72.134,142.250.200.174,1,0.45,10.0,7266.0,0.09245514869689941,726.6,569.6622157033061,73.0,1292.0,0.01027279429965549,0.02905585004408363,0.0,0.0,0.0,0.0,0.0,62380.0,443.0,0.0,1.0,0.0,1.0
1755173958.212832,142.250.200.174,10.7.72.134,1,0.44,10.0,5659.0,0.17700505256652832,565.9,543.9364760705059,64.0,1292.0,0.01966722806294759,0.026912007926875134,0.0,0.0,0.0,0.0,0.0,443.0,62380.0,0.0,1.0,0.0,0.0
1755173959.1455364,10.7.72.134,142.250.203.174,1,0.45,10.0,7830.0,0.14711308479309082,783.0,558.8262699623202,73.0,1292.0,0.016345898310343426,0.020741561821499097,0.0,0.0,0.0,0.0,0.0,55595.0,443.0,0.0,1.0,0.0,1.0
1755173959.2146862,142.250.203.174,10.7.72.134,1,0.44,10.0,5651.0,0.1850574016571045,565.1,544.1827726049402,64.0,1292.0,0.020561933517456055,0.02678123673822719,0.0,0.0,0.0,0.0,0.0,443.0,55595.0,0.0,1.0,0.0,0.0
1755173960.3408341,10.7.72.134,2.16.158.91,1,0.5,80.0,87234.0,20.60626745223999,1090.425,556.0296029664248,54.0,1438.0,0.26083882850936696,0.9379572168989074,0.0,80.0,16.0,0.0,0.0,52182.0,443.0,1.0,0.0,0.0,1.0
1755173960.5336316,2.16.158.91,10.7.72.134,1,0.43,50.0,6469.0,20.73918390274048,129.38,161.1529571556166,60.0,629.0,0.4232486510763363,1.2307598236939767,0.0,50.0,14.0,0.0,0.0,443.0,52182.0,1.0,0.0,0.0,0.0
1755173962.7867815,142.251.42.42,10.7.72.134,1,0.42,160.0,12123.0,267.65876817703247,75.76875,29.08934982837361,67.0,265.0,1.6833884791008331,2.2046890611697063,0.0,0.0,0.0,0.0,0.0,443.0,64287.0,0.0,1.0,0.0,0.0
1755174016.6101031,142.251.42.42,10.7.72.134,1,0.42,10.0,958.0,6.293418645858765,95.8,42.11128114887981,74.0,182.0,0.6992687384287516,0.12241038036378545,0.0,0.0,0.0,0.0,0.0,443.0,64287.0,0.0,1.0,0.0,0.0
1755174017.4107857,10.7.72.134,142.251.42.42,1,0.4,10.0,728.0,6.756561040878296,72.8,3.7094473981982814,71.0,82.0,0.7507290045420328,0.28741617316927337,0.0,0.0,0.0,0.0,0.0,64287.0,443.0,0.0,1.0,0.0,1.0
1755174017.6262026,10.7.72.118,224.0.0.251,1,0.45,10.0,1010.0,5.538274526596069,101.0,19.62651268055535,91.0,158.0,0.6153638362884521,0.5854345004910182,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,0.0,1.0,0.0,0.0
1755174021.2148838,10.7.72.134,142.250.202.78,1,0.45,10.0,9047.0,0.1999807357788086,904.7,522.4126816990567,121.0,1292.0,0.022220081753200956,0.032673590407854815,0.0,0.0,0.0,0.0,0.0,63993.0,443.0,0.0,1.0,0.0,1.0
1755174021.3151214,142.250.202.78,10.7.72.134,1,0.44,10.0,5650.0,0.2845492362976074,565.0,544.3939749850286,64.0,1292.0,0.03161658181084527,0.03937991336493533,0.0,0.0,0.0,0.0,0.0,443.0,63993.0,0.0,1.0,0.0,0.0
1755174026.1224797,10.7.72.118,224.0.0.251,1,0.45,20.0,2188.0,14.034551620483398,109.4,28.31677947789967,91.0,158.0,0.7386606116043893,0.6397620663046886,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,0.0,1.0,0.0,0.0
1755174027.6561816,52.123.129.14,10.7.72.134,1,0.5,10.0,6706.0,0.09981822967529297,670.6,691.2367467083907,56.0,1514.0,0.011090914408365885,0.020796860081696858,1.0,10.0,2.0,0.0,0.0,443.0,52211.0,1.0,0.0,0.0,0.0
1755174027.6783683,10.7.72.134,52.123.129.14,1,0.46,10.0,5902.0,0.19371914863586426,590.2,614.3228467182382,54.0,1494.0,0.021524349848429363,0.02826949029834502,1.0,9.0,4.0,0.0,0.0,52211.0,443.0,1.0,0.0,0.0,1.0
1755174027.9793262,52.123.129.14,10.7.72.134,1,0.43,20.0,8524.0,0.41657018661499023,426.2,560.625418617458,56.0,1514.0,0.021924746663946854,0.04015704671464395,1.0,20.0,7.0,0.0,0.0,443.0,52211.0,1.0,0.0,0.0,0.0
1755174028.0262027,142.250.202.78,10.7.72.134,1,0.42,20.0,10589.0,6.980147123336792,529.45,536.7056432533573,64.0,1292.0,0.36737616438614695,0.6812608779971449,0.0,0.0,0.0,0.0,0.0,443.0,63993.0,0.0,1.0,0.0,0.0
1755174028.1574714,10.7.72.134,216.239.38.180,1,0.45,10.0,7028.0,0.1156463623046875,702.8,589.4615848382318,79.0,1292.0,0.012849595811631944,0.021501670306684307,0.0,0.0,0.0,0.0,0.0,58946.0,443.0,0.0,1.0,0.0,1.0
1755174028.4148462,216.239.38.180,10.7.72.134,1,0.46,10.0,9705.0,0.35289907455444336,970.5,472.65785722867236,82.0,1292.0,0.03921100828382704,0.07853781932098056,0.0,0.0,0.0,0.0,0.0,443.0,58946.0,0.0,1.0,0.0,0.0
1755174029.753344,216.239.38.180,10.7.72.134,1,0.44,20.0,12081.0,1.7271413803100586,604.05,525.1688752201525,63.0,1292.0,0.09090217791105572,0.17059709465317063,0.0,0.0,0.0,0.0,0.0,443.0,58946.0,0.0,1.0,0.0,0.0
1755174035.1519606,216.239.34.180,10.7.72.134,1,0.5,10.0,10440.0,0.1846938133239746,1044.0,644.6208187764339,56.0,1466.0,0.020521534813774958,0.03573334248656849,1.0,10.0,3.0,0.0,0.0,443.0,52215.0,1.0,0.0,0.0,0.0
1755174035.1675084,10.7.72.134,216.239.34.180,1,0.43,10.0,5309.0,0.2314751148223877,530.9,620.2422833054837,54.0,1466.0,0.02571945720248752,0.0463597678479054,1.0,9.0,3.0,0.0,0.0,52215.0,443.0,1.0,0.0,0.0,1.0
1755174035.58425,142.250.202.138,10.7.72.134,1,0.46,10.0,8052.0,0.19977593421936035,805.2,545.8024917495338,82.0,1292.0,0.02219732602437337,0.038033371023764216,0.0,0.0,0.0,0.0,0.0,443.0,56623.0,0.0,1.0,0.0,0.0
1755174035.5907588,10.7.72.134,142.250.202.138,1,0.44,10.0,6186.0,0.2695803642272949,618.6,545.6794297020917,76.0,1292.0,0.02995337380303277,0.023087858135823643,0.0,0.0,0.0,0.0,0.0,56623.0,443.0,0.0,1.0,0.0,1.0
1755174036.5241487,216.239.34.180,10.7.72.134,1,0.49,20.0,15443.0,1.5568819046020508,772.15,669.6523930368651,56.0,1466.0,0.08194115287379215,0.27107940490717153,1.0,20.0,8.0,0.0,0.0,443.0,52215.0,1.0,0.0,0.0,0.0
1755174037.44156,52.123.129.14,10.7.72.134,1,0.48,30.0,17686.0,9.916430711746216,589.5333333333333,613.5687808949286,56.0,1514.0,0.3419458866119385,0.9729567996138606,1.0,30.0,17.0,0.0,0.0,443.0,52211.0,1.0,0.0,0.0,0.0
1755174038.0426538,52.123.128.14,10.7.72.134,1,0.5,10.0,6706.0,0.10035514831542969,670.6,691.2367467083907,56.0,1514.0,0.011150572035047743,0.02093029602817384,1.0,10.0,2.0,0.0,0.0,443.0,52217.0,1.0,0.0,0.0,0.0
1755174038.0738947,10.7.72.134,52.123.128.14,1,0.45,10.0,5568.0,0.18476486206054688,556.8,599.2603440909469,54.0,1494.0,0.020529429117838543,0.026408880649187207,1.0,9.0,4.0,0.0,0.0,52217.0,443.0,1.0,0.0,0.0,1.0
1755174038.2961707,52.123.128.14,10.7.72.134,1,0.46,20.0,8733.0,0.38498449325561523,436.65,555.2658169741767,56.0,1514.0,0.020262341750295537,0.039264178519935335,1.0,20.0,8.0,0.0,0.0,443.0,52217.0,1.0,0.0,0.0,0.0
1755174040.3769462,10.7.72.34,224.0.0.251,1,0.45,10.0,1390.0,5.740900278091431,139.0,19.036806454865268,103.0,152.0,0.6378778086768256,0.5324039262189171,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,0.0,1.0,0.0,0.0
1755174041.2204452,10.7.72.134,216.239.32.180,1,0.46,10.0,5830.0,0.238006591796875,583.0,622.2894824758008,54.0,1466.0,0.026445176866319444,0.0369800408646502,1.0,9.0,4.0,0.0,0.0,52221.0,443.0,1.0,0.0,0.0,1.0
1755174041.536579,216.239.32.180,10.7.72.134,1,0.43,10.0,3047.0,0.48477649688720703,304.7,482.76372067503166,56.0,1466.0,0.05386405520968967,0.06951474221754046,1.0,10.0,3.0,0.0,0.0,443.0,52221.0,1.0,0.0,0.0,0.0
1755174042.4847736,216.239.36.180,10.7.72.134,1,0.5,10.0,11850.0,0.27518177032470703,1185.0,562.0044483809714,56.0,1466.0,0.03057575225830078,0.0811498629255498,1.0,10.0,4.0,0.0,0.0,443.0,52225.0,1.0,0.0,0.0,0.0
1755174042.7379737,10.7.72.134,216.239.36.180,1,0.46,10.0,5774.0,0.8008594512939453,577.4,626.7567630269338,54.0,1466.0,0.08898438347710504,0.125967044222049,1.0,9.0,3.0,0.0,0.0,52225.0,443.0,1.0,0.0,0.0,1.0
1755174042.922922,216.239.36.180,10.7.72.134,1,0.5,10.0,11850.0,0.4536259174346924,1185.0,562.0044483809714,56.0,1466.0,0.05040287971496582,0.1200931983378094,1.0,10.0,4.0,0.0,0.0,443.0,52229.0,1.0,0.0,0.0,0.0
1755174043.409518,182.176.156.11,10.7.72.134,1,0.5,10.0,7267.0,0.17047691345214844,726.7,609.8686825866696,56.0,1514.0,0.018941879272460938,0.01925282905234281,1.0,10.0,5.0,0.0,0.0,443.0,52233.0,1.0,0.0,0.0,0.0
1755174043.4251437,10.7.72.134,182.176.156.11,1,0.43,10.0,2999.0,0.2018752098083496,299.9,415.0634770730858,54.0,1438.0,0.022430578867594402,0.020428020936335663,1.0,9.0,4.0,0.0,0.0,52233.0,443.0,1.0,0.0,0.0,1.0
1755174044.3317165,182.176.156.10,10.7.72.134,1,0.43,10.0,1218.0,0.0547487735748291,121.8,113.80579950072843,56.0,373.0,0.0060831970638699,0.010633314219463346,2.0,10.0,3.0,0.0,0.0,443.0,52237.0,1.0,0.0,0.0,0.0
1755174044.3629618,10.7.72.134,182.176.156.10,1,0.43,10.0,3282.0,0.09480500221252441,328.2,430.09273418647746,54.0,1438.0,0.010533889134724935,0.011715630995237609,1.0,9.0,5.0,0.0,0.0,52237.0,443.0,1.0,0.0,0.0,1.0
1755174044.6260347,216.239.36.180,10.7.72.134,1,0.48,20.0,15554.0,2.4019525051116943,777.7,663.8493127208915,56.0,1466.0,0.1264185529006155,0.23792180531859247,1.0,20.0,11.0,0.0,0.0,443.0,52225.0,1.0,0.0,0.0,0.0
1755174045.2732024,216.239.32.180,10.7.72.134,1,0.44,20.0,7035.0,4.221532106399536,351.75,413.4239803156077,56.0,1466.0,0.2221859003368177,0.4668954634840793,1.0,20.0,11.0,0.0,0.0,443.0,52221.0,1.0,0.0,0.0,0.0
1755174045.5115817,10.7.72.120,224.0.0.251,1,0.42,10.0,3815.0,20.784596920013428,381.5,191.82609311561345,152.0,572.0,2.3093996577792697,2.6486386795878563,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,0.0,1.0,0.0,0.0
1755174045.8274314,182.176.156.11,10.7.72.134,1,0.46,20.0,10190.0,2.588390350341797,509.5,516.2952159375486,56.0,1514.0,0.13623107107062088,0.22597343380575663,1.0,20.0,13.0,0.0,0.0,443.0,52233.0,1.0,0.0,0.0,0.0
1755174046.2002041,10.7.72.17,239.255.255.250,1,0.41,10.0,1670.0,29.990883827209473,167.0,0.0,167.0,167.0,3.3323204252454968,4.470569715110648,0.0,0.0,0.0,0.0,0.0,63161.0,1900.0,0.0,1.0,0.0,0.0
1755174046.4121106,10.7.72.118,224.0.0.251,1,0.45,30.0,3433.0,34.302151918411255,114.43333333333334,30.972765814861006,91.0,158.0,1.182832824772802,1.456513753190086,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,0.0,1.0,0.0,0.0
1755174047.6294477,10.7.72.133,224.0.0.251,1,0.47,10.0,892.0,8.785714626312256,89.2,14.905032707109369,81.0,119.0,0.9761905140346951,1.5717100281453795,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,0.0,1.0,0.0,0.0
1755174049.80109,10.7.72.91,224.0.0.251,1,0.44,10.0,1770.0,39.11575222015381,177.0,148.0,103.0,473.0,4.346194691128201,4.557782394780581,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,0.0,1.0,0.0,0.0
1755174051.7933214,142.250.202.10,10.7.72.134,1,0.46,10.0,8036.0,0.1663973331451416,803.6,548.2543570278306,82.0,1292.0,0.0184885925716824,0.035497913143747215,0.0,0.0,0.0,0.0,0.0,443.0,59164.0,0.0,1.0,0.0,0.0
